,id,plant,size,number,auction,capacity,physical_guarantee,sold_lots,source,company_consortium,year,price_US$,inv_US$,gdp_growth,risk_embi,gkf,fdi,primary_energy_consumption,g,exch,inv_US$_billion,state,inv_size,physical_guarantee_size,distance_from_last_auction
91,92,UTE MC2 Camaçari 3,0.042,24,Leilão 3/2008,176,103.3,99,fuel oil,"Consórcio MC2 EB BA - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba ambiental ltda. 99,99%",2008,62.48180806,140039380,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.14003938,BA,5834974.167,4.304166667,0.647410359
92,93,UTE MC2 Governador Mangabeira,0.042,24,Leilão 3/2008,176,103.3,99,fuel oil,"Consórcio MC2 EB BA - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,5834439.125,4.304166667,0.647410359
93,94,UTE MC2 João Neiva,0.042,24,Leilão 3/2008,330,233.3,225,natural gas,"Consórcio MC2 GP ES RN - Genpower Energy Participações Ltda. (0,01%) e Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,293582313,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.293582313,ES,12232596.38,9.720833333,0.647410359
94,95,UTE MC2 Joinville,0.042,24,Leilão 3/2008,330,233.3,225,natural gas,"Consórcio MC2 EC ES RS - Ellocin Brasil Participações e Consultoria Empresarial Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,293582313,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.293582313,ES,12232596.38,9.720833333,0.647410359
95,96,UTE MC2 Macaíba,0.042,24,Leilão 3/2008,400,232.6,224,fuel oil,"Consórcio MC2 GP ES RN - Genpower Energy Participações Lltda. (0,01%) e 
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,274424279,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.274424279,RN,11434344.96,9.691666667,0.647410359
96,97,UTE MC2 Messias,0.042,24,Leilão 3/2008,176,101.4,97,fuel oil,"Consórcio MC2 EB MA AL SE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,111291842,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.111291842,AL,4637160.083,4.225,0.647410359
97,98,UTE MC2 Nossa Senhora do Socorro,0.042,24,Leilão 3/2008,176,100.5,97,fuel oil,"Consórcio MC2 EB MA AL SE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,SE,5834439.125,4.1875,0.647410359
98,99,UTE MC2 Nova Venecia 2,0.042,24,Leilão 3/2008,176,101.6,98,fuel oil,"Consórcio MC2 GP ES RN - Genpower Energy Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,ES,5834439.125,4.233333333,0.647410359
99,100,UTE MC2 Pecem 2,0.042,24,Leilão 3/2008,350,208.4,201,fuel oil,"Consórcio MC2 GP CE - Genpower Energy Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,239882288,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.239882288,CE,9995095.333,8.683333333,0.647410359
100,101,UTE MC2 Rio Largo,0.042,24,Leilão 3/2008,176,101.4,97,fuel oil,"Consórcio MC2 EB MA AL SE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,111291842,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.111291842,AL,4637160.083,4.225,0.647410359
101,102,UTE MC2 Santo Antonio de Jesus,0.042,24,Leilão 3/2008,176,103.3,99,fuel oil,"Consórcio MC2 EB BA PE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49036898,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,5834439.125,4.304166667,0.647410359
102,103,UTE MC2 Sapeaçu,0.042,24,Leilão 3/2008,176,103.3,99,fuel oil,"Consórcio MC2 EB BA PE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,5834439.125,4.304166667,0.647410359
103,104,UTE MC2 Suape II B,0.042,24,Leilão 3/2008,350,208.4,201,fuel oil,"Consórcio MC2 EB BA PE - Ellobras Infraestrutura e Participações Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,62.49464943,239882716,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.239882716,PE,9995113.167,8.683333333,0.647410359
104,105,UTE Paraúna ,0.042,24,Leilão 3/2008,114,44.7,35,sugar cane bagasse,Cosan Centroeste S.A. Açúcar e Álcool,2008,0,147428302,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.147428302,GO,6142845.917,1.8625,0.647410359
105,106,UTE Pernambuco III,0.042,24,Leilão 3/2008,200.79,109.2,104,fuel oil,Consórcio PE III - Multiner S.A. (99%) e A&G Energia Empreendimentos Ltda ME (1%) ,2008,61.93819022,140990925,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140990925,PE,5874621.875,4.55,0.647410359
106,107,UTE Porto do Pecém II,0.042,24,Leilão 3/2008,360,294.7,276,coal,MPX Energia S.A.,2008,59.92637617,376118911,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.376118911,CE,15671621.29,12.27916667,0.647410359
107,108,UTE Termopower V,0.042,24,Leilão 3/2008,200.79,109.2,104,fuel oil,Consórcio TP V - Multiner S.A. (99%) e A&G Energia Empreendimentos Ltda ME (1%) ,2008,62.45184488,140990925,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140990925,PE,5874621.875,4.55,0.647410359
108,109,UTE Termopower VI,0.042,24,Leilão 3/2008,200.79,109.2,104,fuel oil,Consórcio TP VI - Multiner S.A. (99%) e A&G Energia Empreendimentos Ltda ME (1%) ,2008,61.98099478,140990925,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140990925,PE,5874621.875,4.55,0.647410359
110,111,UHE Jirau,1,1,Leilão 5/2008,3300,1975.3,1382,hydro,"Consórcio Energia Sustentável do Brasil - Suez Energy South América Participações Ltda. (50,1%);
Camargo Corrêa Investimentos em Infra-Estrutura S.A. (9,9%);
Eletrosul – Centrais Elétricas S.A. (20%); e
Companhia Hidro Elétrica do São Francisco – CHESF (20%)
",2008,30.54961048,3723621317,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,3.723621317,RO,3723621317,1975.3,0.647410359
111,112,UTE Pernambuco IV,0.1,10,Leilão 2/2008,200.79,112.4,107,fuel oil,Consórcio Pernambuco IV - Multiner S.A. (99% - Líder do Consórcio); e A&G Energia Empreendimentos Ltda. - ME (1%),2008,56.0611249,140990925,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140990925,PE,14099092.5,11.24,0.647410359
112,113,UTE Santa Rita de Cássia ,0.1,10,Leilão 2/2008,174.6,97.8,93,fuel oil,Consórcio Santa Rita de Cássia - Multiner S.A. (90% - Líder do Consórcio); e Gênesis 2000 Exploração e Produção de Hidrocarbonetos Ltda. (10%),2008,55.55603116,122103844,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.122103844,PB,12210384.4,9.78,0.647410359
113,114,UTE José de Alencar,0.1,10,Leilão 2/2008,300,173.3,169,natural gas,"Consórcio Agroenergia -  Thermes Participações S.A. (99,952%) e Agroenergia do Norte S.A. (0,047%)  ",2008,56.24946494,270203322,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.270203322,CE,27020332.2,17.33,0.647410359
114,115,UTE MC2 Catu,0.1,10,Leilão 2/2008,176,105.7,102,fuel oil,"Consórcio MC2 EB BA1 - Ellobras Infraestrutura e Participações Ltda. (0,01%) e 
Águas Guariroba Ambiental Lltda. 99,99%",2008,54.29757726,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,14002653.9,10.57,0.647410359
115,116,UTE MC2 Camaçari 1,0.1,10,Leilão 2/2008,176,105.7,102,fuel oil,"Consórcio MC2 EB BA1 - Ellobras Infraestrutura e Participações Ltda. (0,01%) e 
Águas Guariroba Ambiental Ltda. (99,99%)",2008,53.86953172,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,14002653.9,10.57,0.647410359
116,117,UTE MC2 Dias Dávila 1,0.1,10,Leilão 2/2008,176,105.7,102,fuel oil,"Consórcio MC2 EB BA 2 - Ellobras Infraestrutura e Participações Ltda. (0,01%) e 
Águas Guariroba Ambiental Ltda. (99,99%)",2008,54.08355449,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,14002653.9,10.57,0.647410359
117,118,UTE MC2 Dias Dávila 2,0.1,10,Leilão 2/2008,176,105.7,102,fuel oil,"Consórcio MC2 EB BA2 - Ellobras Infraestrutura e Participações Ltda. (0,01%) e 
Águas Guariroba Ambiental Ltda. (99,99%)",2008,53.65550895,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,14002653.9,10.57,0.647410359
118,119,UTE MC2 Feira de Santana,0.1,10,Leilão 2/2008,176,105.2,101,fuel oil,"Consórcio MC2 EC RS BA - Ellocin Brasil Participações e Consultoria Empresarial Ltda. (0,01%) e
Águas Guariroba Ambiental Ltda. (99,99%)",2008,54.72562281,140026539,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.140026539,BA,14002653.9,10.52,0.647410359
119,120,UTE Linhares,0.1,10,Leilão 2/2008,204,98.7,96,natural gas,Consórcio Linhares - Linhares Energia Ltda (50%) e Fundo de Investimento em Participações Brasil Energia (50%),2008,55.64592073,121200240,5.094195447,300,21.61938284,2.990663287,10.06,130230.5,2.3362,0.12120024,ES,12120024,9.87,0.647410359
121,122,EOL Alvorada,0.014,71,Leilão 3/2009,7.5,3.97,3,wind,Castelo Energética S.A. - CESA,2009,83.27970581,17321909,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.017321909,BA,243970.5493,0.055915493,0.597312096
122,123,EOL Araras,0.014,71,Leilão 3/2009,30,12.6,12,wind,"Consórcio Araras:
Energimp S.A. (90%) e
Central Eólica Araras (10%)",2009,86.40542404,94581050,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.09458105,CE,1332127.465,0.177464789,0.597312096
123,124,EOL Aratuá 1,0.014,71,Leilão 3/2009,14.4,6.92,6,wind,Aratua Central Geradora Eólica S.A.,2009,87.20409101,39184096,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.039184096,RN,551888.6761,0.097464789,0.597312096
124,125,EOL Areia Branca,0.014,71,Leilão 3/2009,27.3,11.75,11,wind,"Consórcio Areia Branca:
Eólica Bela Vista Ltda. (0,5%)
Martifer Renováveis Geração de Eneregia e Participações S.A. (50,5%)
CHESF - Companhia Hidro Elétrica do São Francisco (49%)",2009,87.69823029,82394852,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.082394852,RN,1160490.873,0.165492958,0.597312096
125,126,EOL Barra dos Coqueiros,0.014,71,Leilão 3/2009,30,10.5,10,wind,Energen Energias Renováveis S.A.,2009,87.62353482,93310446,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.093310446,SE,1314231.634,0.147887324,0.597312096
126,127,EOL Buriti,0.014,71,Leilão 3/2009,30,11.09,11,wind,"Consórcio Buriti:
Energimp S.A. (90%)
Central Eólica Buriti S.A. (10%)",2009,86.40542404,94167065,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.094167065,CE,1326296.69,0.156197183,0.597312096
127,128,EOL Cabeço Preto,0.014,71,Leilão 3/2009,19.8,6.56,6,wind,"Consórcio Gestamp Eólica:
Corporacion Gestamp SL (5%)
Gestamp Eólica Brasil S.A. (95%)",2009,87.31900712,57985647,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.057985647,RN,816699.2535,0.092394366,0.597312096
128,129,EOL Cajucoco,0.014,71,Leilão 3/2009,30,12.09,12,wind,"Consórcio Cajucoco:
Energimp S.A. (90%)
Central Eólica Cajucoco (10%)",2009,86.40542404,95119835,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.095119835,CE,1339715.986,0.17028169,0.597312096
129,130,EOL Candiba,0.014,71,Leilão 3/2009,9,4.28,4,wind,Renova Energia S.A.,2009,83.27970581,20210900,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.0202109,BA,284660.5634,0.06028169,0.597312096
130,131,EOL Colônia,0.014,71,Leilão 3/2009,18.9,8.26,8,wind,"Consórcio Energio Colonia:
Energio Nordeste Energias Renováveis S.A. (99%)
Central Eólica Colônia Ltda. (1%)",2009,86.12962537,59335814,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.059335814,CE,835715.6901,0.116338028,0.597312096
131,132,EOL Coqueiros,0.014,71,Leilão 3/2009,27,11.6,11,wind,"Consórcio Coqueiro:
Energimp S.A. (90%)
Central Eólica Coqueiro S.A. (10%)",2009,86.40542404,84774207,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.084774207,CE,1194002.915,0.163380282,0.597312096
132,133,EOL Coxilha Negra V,0.014,71,Leilão 3/2009,30,11.33,11,wind,"Consórcio Coxilha Negra V:
Eletrosul Centrais Elétricas S.A. (90%)
Wobben Windpower Indústria e Comércio Ltda. (10%)",2009,75.27005286,142073385,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.142073385,RS,2001033.592,0.159577465,0.597312096
133,134,EOL Coxilha Negra  VI,0.014,71,Leilão 3/2009,30,11.33,11,wind,"Consórcio Coxilha Negra VI:
Eletrosul Centrais Elétricas S.A. (90%)
Wobben Windpower Indústria e Comércio Ltda. (10%)",2009,75.27005286,140002092,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.140002092,RS,1971860.451,0.159577465,0.597312096
134,135,EOL Coxilha Negra  VII,0.014,71,Leilão 3/2009,30,11.33,11,wind,"Consórcio Coxilha Negra VII:
Eletrosul Centrais Elétricas S.A. (90%)
Wobben Windpower Indústria e Comércio Ltda. (10%)",2009,75.27005286,140623477,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.140623477,RS,1980612.352,0.159577465,0.597312096
135,136,EOL Dunas de Paracuru,0.014,71,Leilão 3/2009,42,19.79,19,wind,"Consórcio Dunas de Paracuru:
Ventos Brasil Comércio E Representações Ltda. (60%)
Inversiones Tenería Empreendimentos do Brasil Ltda. (40%)",2009,86.16410021,108907722,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.108907722,CE,1533911.577,0.278732394,0.597312096
136,137,EOL Embuaca,0.014,71,Leilão 3/2009,25.2,11.14,11,wind,"Consórcio Embuaca:
Eólica Embuaca Ltda. (0,5%)
Martifer Renováveis Geração de Eneregia e Participações S.A.  (99,5%)",2009,86.80188462,69846587,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.069846587,CE,983754.7465,0.156901408,0.597312096
137,138,EOL Eurus VI,0.014,71,Leilão 3/2009,7.2,3.16,3,wind,Eurus VI Energias Renováveis Ltda.,2009,86.18708343,22840152,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.022840152,RN,321692.2817,0.044507042,0.597312096
138,139,EOL Faisa I,0.014,71,Leilão 3/2009,25.2,9.37,9,wind,"Consórcio Faisa I:
Eólica Faisa Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A.  (99,5%)",2009,87.71546771,79289244,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.079289244,CE,1116749.915,0.131971831,0.597312096
139,140,EOL Faisa II,0.014,71,Leilão 3/2009,25.2,9.54,9,wind,"Consórcio Faisa II:
Eólica Faisa Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A.  (99,5%)",2009,87.7097219,79289244,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.079289244,CE,1116749.915,0.134366197,0.597312096
140,141,EOL Faisa III,0.014,71,Leilão 3/2009,25.2,8.31,8,wind,"Consórcio Faisa III:
Eólica Faisa Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A.  (99,5%)",2009,87.73270513,79289244,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.079289244,CE,1116749.915,0.117042254,0.597312096
141,142,EOL Faisa IV,0.014,71,Leilão 3/2009,25.2,8.55,8,wind,"Consórcio Faisa IV:
Eólica Faisa Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A.  (99,5%)",2009,87.72121351,79289244,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.079289244,CE,1116749.915,0.120422535,0.597312096
142,143,EOL Faisa V,0.014,71,Leilão 3/2009,27.3,9.09,9,wind,"Consórcio Faisa V:
Eólica Faisa Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A.  (99,5%)",2009,87.72695932,84743737,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.084743737,CE,1193573.761,0.128028169,0.597312096
143,144,EOL Fazenda Rosário,0.014,71,Leilão 3/2009,8,3.29,3,wind,"Consórcio Elecnor Enerfin:
Enerfin do Brasil Sociedade de Energia Ltda. (64%)
Elecnor S.A. (36%)",2009,83.8887612,26020001,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.026020001,RS,366478.8873,0.046338028,0.597312096
144,145,EOL Fazenda Rosário 3,0.014,71,Leilão 3/2009,14,5.55,5,wind,"Consórcio Elecnor Enerfin:
Enerfin do Brasil Sociedade de Energia Ltda. (64%)
Elecnor S.A. (36%)",2009,83.8887612,45535021,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.045535021,RS,641338.3239,0.078169014,0.597312096
145,146,EOL Garças,0.014,71,Leilão 3/2009,30,13.29,13,wind,"Consórcio Garças:
Energimp S.A. (90%)
Central Eólica Garças S.A. (10%)",2009,86.40542404,94260716,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.094260716,CE,1327615.718,0.187183099,0.597312096
146,147,EOL Guanambi,0.014,71,Leilão 3/2009,16.5,8.48,8,wind,Renova Energia S.A.,2009,83.27970581,38105637,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.038105637,BA,536699.1127,0.11943662,0.597312096
147,148,EOL Guirapa,0.014,71,Leilão 3/2009,27,13.6,13,wind,Renova Energia S.A.,2009,83.27970581,62356958,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.062356958,BA,878267.0141,0.191549296,0.597312096
148,149,EOL Icaraí,0.014,71,Leilão 3/2009,14.4,7.84,7,wind,Martifer Renováveis Geração de Energia e Participações S.A. ,2009,86.80763043,39732820,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.03973282,CE,559617.1831,0.110422535,0.597312096
149,150,EOL Icaraí I,0.014,71,Leilão 3/2009,27.3,13.01,13,wind,"Consórcio Energio Icarai I:
Energio Nordeste Energias Renováveis S.A. (99%)
Central Eólica Icaraí I Ltda. (1%)",2009,81.59043898,85707912,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.085707912,CE,1207153.69,0.183239437,0.597312096
150,151,EOL Icaraí II,0.014,71,Leilão 3/2009,37.8,18.03,18,wind,Consórcio Energio Icarai II: Energio Nordeste Energias Renováveis S.A. (99%) e Central Eólica Icaraí II Ltda. (1%),2009,81.59043898,118672173,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.118672173,CE,1671439.056,0.253943662,0.597312096
151,152,EOL Igapora,0.014,71,Leilão 3/2009,30,13.75,13,wind,Renova Energia S.A.,2009,84.42886693,69285825,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.069285825,BA,975856.6901,0.193661972,0.597312096
152,153,EOL Ilheus,0.014,71,Leilão 3/2009,10.5,5.04,5,wind,Renova Energia S.A.,2009,84.42886693,24249052,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.024249052,BA,341535.9437,0.070985915,0.597312096
153,154,EOL Lagoa Seca,0.014,71,Leilão 3/2009,19.5,8.11,8,wind,"Consórcio Lagoa Seca:
Energimp S.A. (90%)
Central Lagoa Seca S.A. (10%)",2009,87.43966904,62799897,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.062799897,CE,884505.5915,0.114225352,0.597312096
154,155,EOL Licínio de Almeida,0.014,71,Leilão 3/2009,22.5,10.94,10,wind,Renova Energia S.A.,2009,83.27970581,51962796,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.051962796,BA,731870.3662,0.154084507,0.597312096
155,156,EOL Macaúbas,0.014,71,Leilão 3/2009,30,13.4,13,wind,Desenvix S.A.,2009,80.43553206,86638129,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.086638129,BA,1220255.338,0.188732394,0.597312096
156,157,EOL Mar e Terra,0.014,71,Leilão 3/2009,23.1,8.38,8,wind,"Consórcio Mar e Terra:
Eólica Mar e Terra Ltda. (0,5%)
Martifer Renováveis Geração de Energia e Participações S.A. (50,5%)
CHESF - Companhia Hidro Elétrica do São Francisco (49%)",2009,87.7039761,72006435,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.072006435,RN,1014175.141,0.118028169,0.597312096
157,158,EOL Miassaba 3,0.014,71,Leilão 3/2009,50.4,22.84,22,wind,"Consórcio Miassaba - Eletronorte - Centrais Elétricas do Norte do Brasil S.A. (24,5%); Furnas Centrais Elétricas S.A. (24,5%); Bioenergy Geradora de Energia Ltda. (10%); Miassaba Geradora Eólica S.A. (31%) e J. Malucelli Construtora de Obras S.A. (10%)",2009,87.37646518,143608366,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.143608366,RN,2022653.042,0.321690141,0.597312096
158,159,EOL Morro dos Ventos I,0.014,71,Leilão 3/2009,28.8,13.58,13,wind,"Consórcio Desa Wind I:
Dobreve Energia S.A. (95%)
Dobreve Empreendimentos e Participações Ltda. (4%)
WF Wind Holding I S.A. (1%)",2009,86.78464721,78142956,-0.125811999,306,18.79613505,1.888455825,9.98,151312.6,1.7404,0.078142956,RN,1100605.014,0.191267606,0.597312096
